exp_num,H1,Venus,Rep,initials,rrep,set
5,H1-AtTPL-R6A,944,3,ARL,1,21
5,H1-AtTPL-R6A,764,3,ARL,1,22
5,H1-AtTPL-R6A,443,3,ARL,1,23
5,H1-AtTPL-R6A,381,3,ARL,1,24
5,H1-AtTPL-R6A,170,3,ARL,1,25
5,H1-AtTPL-R6A,197,3,ARL,1,26
5,H1-AtTPL-R6A,273,3,ARL,1,27
5,H1-AtTPL-R6A,354,3,ARL,1,28
5,H1-AtTPL-R6A,347,3,ARL,1,29
5,H1-AtTPL-R6A,261,3,ARL,1,30
5,H1-AtTPL-R6A,335,3,ARL,1,31
5,H1-AtTPL-R6A,480,3,ARL,1,32
5,H1-AtTPL-R6A,511,3,ARL,1,33
5,H1-AtTPL-R6A,246,3,ARL,1,34
5,H1-AtTPL-R6A,309,3,ARL,1,35
5,H1-AtTPL-R6A,340,3,ARL,1,36
5,H1-AtTPL-R6A,227,3,ARL,1,37
5,H1-AtTPL-R6A,177,3,ARL,1,38
5,H1-AtTPL-R6A,322,3,ARL,1,39
5,H1-AtTPL-R6A,420,3,ARL,1,40
5,H1-AtTPL-R6A,359,3,ARL,1,41
5,H1-AtTPL-R6A,182,3,ARL,1,42
5,H1-AtTPL-R6A,375,3,ARL,1,43
5,H1-AtTPL-R6A,501,3,ARL,1,44
5,H1-AtTPL-R6A,430,3,ARL,1,45
5,H1-AtTPL-R6A,192,3,ARL,1,46
5,H1-AtTPL-R6A,738,3,ARL,1,47
5,H1-AtTPL-R6A,589,3,ARL,1,48
5,H1-AtTPL-R6A,184,3,ARL,1,1
5,H1-AtTPL-R6A,212,3,ARL,1,2
5,H1-AtTPL-R6A,241,3,ARL,1,3
5,H1-AtTPL-R6A,397,3,ARL,1,4
5,H1-AtTPL-R6A,466,3,ARL,1,5
5,H1-AtTPL-R6A,231,3,ARL,1,6
5,H1-AtTPL-R6A,305,3,ARL,1,7
5,H1-AtTPL-R6A,456,3,ARL,1,8
5,H1-AtTPL-R6A,453,3,ARL,1,9
5,H1-AtTPL-R6A,271,3,ARL,1,10
5,H1-AtTPL-R6A,330,3,ARL,1,11
5,H1-AtTPL-R6A,318,3,ARL,1,12
5,H1-AtTPL-R6A,376,3,ARL,1,13
5,H1-AtTPL-R6A,195,3,ARL,1,14
5,H1-AtTPL-R6A,397,3,ARL,1,15
5,H1-AtTPL-R6A,944,3,ARL,1,16
5,H1-AtTPL-R6A,625,3,ARL,1,17
5,H1-AtTPL-R6A,256,3,ARL,1,18
5,H1-AtTPL-R6A,692,3,ARL,1,19
5,H1-AtTPL-R6A,1835,3,ARL,1,20
5,H1-AtTPL-R6A,1337,3,ARL,1,21
5,H1-AtTPL-R6A,310,3,ARL,1,22
5,H1-AtTPL-R6A,901,3,ARL,1,23
5,H1-AtTPL-R6A,572,3,ARL,1,24
5,H1-AtTPL-R6A,271,3,ARL,1,25
5,H1-AtTPL-R6A,742,3,ARL,1,26
5,H1-AtTPL-R6A,253,3,ARL,1,27
5,H1-AtTPL-R6A,760,3,ARL,1,28
5,H1-AtTPL-R6A,1026,3,ARL,1,29
5,H1-AtTPL-R6A,459,3,ARL,1,30
5,H1-AtTPL-R6A,289,3,ARL,1,31
5,H1-AtTPL-R6A,1027,3,ARL,1,32
5,H1-AtTPL-R6A,865,3,ARL,1,33
5,H1-AtTPL-R6A,507,3,ARL,1,34
5,H1-AtTPL-R6A,421,3,ARL,1,35
5,H1-AtTPL-R6A,384,3,ARL,1,36
5,H1-AtTPL-R6A,235,3,ARL,1,37
5,H1-AtTPL-R6A,236,3,ARL,1,38
5,H1-AtTPL-R6A,256,3,ARL,1,39
5,H1-AtTPL-R6A,403,3,ARL,1,40
5,H1-AtTPL-R6A,416,3,ARL,1,41
5,H1-AtTPL-R6A,294,3,ARL,1,42
5,H1-AtTPL-R6A,244,3,ARL,1,43
5,H1-AtTPL-R6A,438,3,ARL,1,44
5,H1-AtTPL-R6A,466,3,ARL,1,45
5,H1-AtTPL-R6A,317,3,ARL,1,46
5,H1-AtTPL-R6A,297,3,ARL,1,47
5,H1-AtTPL-R6A,329,3,ARL,1,48
6,H1-AtTPL-R6Y,1150,3,ARL,1,1
6,H1-AtTPL-R6Y,1115,3,ARL,1,2
6,H1-AtTPL-R6Y,1143,3,ARL,1,3
6,H1-AtTPL-R6Y,2370,3,ARL,1,4
6,H1-AtTPL-R6Y,1168,3,ARL,1,5
6,H1-AtTPL-R6Y,716,3,ARL,1,6
6,H1-AtTPL-R6Y,1514,3,ARL,1,7
6,H1-AtTPL-R6Y,2834,3,ARL,1,8
6,H1-AtTPL-R6Y,2318,3,ARL,1,9
6,H1-AtTPL-R6Y,1214,3,ARL,1,10
6,H1-AtTPL-R6Y,2119,3,ARL,1,11
6,H1-AtTPL-R6Y,2349,3,ARL,1,12
6,H1-AtTPL-R6Y,252,3,ARL,1,13
6,H1-AtTPL-R6Y,530,3,ARL,1,14
6,H1-AtTPL-R6Y,339,3,ARL,1,15
6,H1-AtTPL-R6Y,799,3,ARL,1,16
6,H1-AtTPL-R6Y,1375,3,ARL,1,17
6,H1-AtTPL-R6Y,853,3,ARL,1,18
6,H1-AtTPL-R6Y,847,3,ARL,1,19
6,H1-AtTPL-R6Y,1115,3,ARL,1,20
6,H1-AtTPL-R6Y,1707,3,ARL,1,21
6,H1-AtTPL-R6Y,1089,3,ARL,1,22
6,H1-AtTPL-R6Y,1218,3,ARL,1,23
6,H1-AtTPL-R6Y,1111,3,ARL,1,24
6,H1-AtTPL-R6Y,1138,3,ARL,1,25
6,H1-AtTPL-R6Y,1395,3,ARL,1,26
6,H1-AtTPL-R6Y,1303,3,ARL,1,27
6,H1-AtTPL-R6Y,3238,3,ARL,1,28
6,H1-AtTPL-R6Y,4910,3,ARL,1,29
6,H1-AtTPL-R6Y,2003,3,ARL,1,30
6,H1-AtTPL-R6Y,1820,3,ARL,1,31
6,H1-AtTPL-R6Y,5029,3,ARL,1,32
6,H1-AtTPL-R6Y,5445,3,ARL,1,33
6,H1-AtTPL-R6Y,2592,3,ARL,1,34
6,H1-AtTPL-R6Y,3434,3,ARL,1,35
6,H1-AtTPL-R6Y,3683,3,ARL,1,36
6,H1-AtTPL-R6Y,4514,3,ARL,1,37
6,H1-AtTPL-R6Y,3511,3,ARL,1,38
6,H1-AtTPL-R6Y,3157,3,ARL,1,39
6,H1-AtTPL-R6Y,8049,3,ARL,1,40
6,H1-AtTPL-R6Y,7227,3,ARL,1,41
6,H1-AtTPL-R6Y,1326,3,ARL,1,42
6,H1-AtTPL-R6Y,2796,3,ARL,1,43
6,H1-AtTPL-R6Y,5990,3,ARL,1,44
6,H1-AtTPL-R6Y,3817,3,ARL,1,45
6,H1-AtTPL-R6Y,1447,3,ARL,1,46
6,H1-AtTPL-R6Y,4118,3,ARL,1,47
6,H1-AtTPL-R6Y,2837,3,ARL,1,48
6,H1-AtTPL-R6Y,1489,3,ARL,1,1
6,H1-AtTPL-R6Y,1444,3,ARL,1,2
6,H1-AtTPL-R6Y,1747,3,ARL,1,3
6,H1-AtTPL-R6Y,4515,3,ARL,1,4
6,H1-AtTPL-R6Y,5914,3,ARL,1,5
6,H1-AtTPL-R6Y,2480,3,ARL,1,6
6,H1-AtTPL-R6Y,3859,3,ARL,1,7
6,H1-AtTPL-R6Y,6174,3,ARL,1,8
6,H1-AtTPL-R6Y,6455,3,ARL,1,9
6,H1-AtTPL-R6Y,3408,3,ARL,1,10
6,H1-AtTPL-R6Y,7068,3,ARL,1,11
6,H1-AtTPL-R6Y,8097,3,ARL,1,12
6,H1-AtTPL-R6Y,1093,3,ARL,1,13
6,H1-AtTPL-R6Y,1369,3,ARL,1,14
6,H1-AtTPL-R6Y,1336,3,ARL,1,15
6,H1-AtTPL-R6Y,2033,3,ARL,1,16
6,H1-AtTPL-R6Y,1869,3,ARL,1,17
6,H1-AtTPL-R6Y,460,3,ARL,1,18
6,H1-AtTPL-R6Y,543,3,ARL,1,19
6,H1-AtTPL-R6Y,1319,3,ARL,1,20
6,H1-AtTPL-R6Y,1694,3,ARL,1,21
6,H1-AtTPL-R6Y,563,3,ARL,1,22
6,H1-AtTPL-R6Y,682,3,ARL,1,23
6,H1-AtTPL-R6Y,739,3,ARL,1,24
6,H1-AtTPL-R6Y,4027,3,ARL,1,25
6,H1-AtTPL-R6Y,3239,3,ARL,1,26
6,H1-AtTPL-R6Y,5203,3,ARL,1,27
6,H1-AtTPL-R6Y,8516,3,ARL,1,28
6,H1-AtTPL-R6Y,6273,3,ARL,1,29
6,H1-AtTPL-R6Y,3053,3,ARL,1,30
6,H1-AtTPL-R6Y,5390,3,ARL,1,31
6,H1-AtTPL-R6Y,6592,3,ARL,1,32
6,H1-AtTPL-R6Y,3939,3,ARL,1,33
6,H1-AtTPL-R6Y,1568,3,ARL,1,34
6,H1-AtTPL-R6Y,2675,3,ARL,1,35
6,H1-AtTPL-R6Y,1659,3,ARL,1,36
6,H1-AtTPL-R6Y,2943,3,ARL,1,37
6,H1-AtTPL-R6Y,1772,3,ARL,1,38
6,H1-AtTPL-R6Y,3801,3,ARL,1,39
6,H1-AtTPL-R6Y,6354,3,ARL,1,40
6,H1-AtTPL-R6Y,5196,3,ARL,1,41
6,H1-AtTPL-R6Y,2181,3,ARL,1,42
6,H1-AtTPL-R6Y,2591,3,ARL,1,43
6,H1-AtTPL-R6Y,5317,3,ARL,1,44
6,H1-AtTPL-R6Y,5702,3,ARL,1,45
6,H1-AtTPL-R6Y,3324,3,ARL,1,46
6,H1-AtTPL-R6Y,4028,3,ARL,1,47
6,H1-AtTPL-R6Y,5718,3,ARL,1,48
7,H1-AtTPL-R6L,4033,3,ARL,1,1
7,H1-AtTPL-R6L,2968,3,ARL,1,2
7,H1-AtTPL-R6L,3772,3,ARL,1,3
7,H1-AtTPL-R6L,6156,3,ARL,1,4
7,H1-AtTPL-R6L,7613,3,ARL,1,5
7,H1-AtTPL-R6L,5213,3,ARL,1,6
7,H1-AtTPL-R6L,6320,3,ARL,1,7
7,H1-AtTPL-R6L,5790,3,ARL,1,8
7,H1-AtTPL-R6L,7079,3,ARL,1,9
7,H1-AtTPL-R6L,4274,3,ARL,1,10
7,H1-AtTPL-R6L,5480,3,ARL,1,11
7,H1-AtTPL-R6L,5763,3,ARL,1,12
7,H1-AtTPL-R6L,1900,3,ARL,1,13
7,H1-AtTPL-R6L,2691,3,ARL,1,14
7,H1-AtTPL-R6L,3932,3,ARL,1,15
7,H1-AtTPL-R6L,5403,3,ARL,1,16
7,H1-AtTPL-R6L,2511,3,ARL,1,17
7,H1-AtTPL-R6L,2051,3,ARL,1,18
7,H1-AtTPL-R6L,3721,3,ARL,1,19
7,H1-AtTPL-R6L,2806,3,ARL,1,20
7,H1-AtTPL-R6L,3406,3,ARL,1,21
7,H1-AtTPL-R6L,1670,3,ARL,1,22
7,H1-AtTPL-R6L,1284,3,ARL,1,23
7,H1-AtTPL-R6L,2030,3,ARL,1,24
7,H1-AtTPL-R6L,700,3,ARL,1,25
7,H1-AtTPL-R6L,1521,3,ARL,1,26
7,H1-AtTPL-R6L,840,3,ARL,1,27
7,H1-AtTPL-R6L,5468,3,ARL,1,28
7,H1-AtTPL-R6L,7346,3,ARL,1,29
7,H1-AtTPL-R6L,1360,3,ARL,1,30
7,H1-AtTPL-R6L,2184,3,ARL,1,31
7,H1-AtTPL-R6L,7322,3,ARL,1,32
7,H1-AtTPL-R6L,8994,3,ARL,1,33
7,H1-AtTPL-R6L,3226,3,ARL,1,34
7,H1-AtTPL-R6L,6958,3,ARL,1,35
7,H1-AtTPL-R6L,5264,3,ARL,1,36
7,H1-AtTPL-R6L,768,3,ARL,1,37
7,H1-AtTPL-R6L,1246,3,ARL,1,38
7,H1-AtTPL-R6L,1966,3,ARL,1,39
7,H1-AtTPL-R6L,3085,3,ARL,1,40
7,H1-AtTPL-R6L,2370,3,ARL,1,41
7,H1-AtTPL-R6L,1580,3,ARL,1,42
7,H1-AtTPL-R6L,2204,3,ARL,1,43
7,H1-AtTPL-R6L,2376,3,ARL,1,44
7,H1-AtTPL-R6L,2413,3,ARL,1,45
7,H1-AtTPL-R6L,771,3,ARL,1,46
7,H1-AtTPL-R6L,2353,3,ARL,1,47
7,H1-AtTPL-R6L,1639,3,ARL,1,48
7,H1-AtTPL-R6L,4306,3,ARL,1,1
7,H1-AtTPL-R6L,4130,3,ARL,1,2
7,H1-AtTPL-R6L,8222,3,ARL,1,3
7,H1-AtTPL-R6L,16790,3,ARL,1,4
7,H1-AtTPL-R6L,10199,3,ARL,1,5
7,H1-AtTPL-R6L,3100,3,ARL,1,6
7,H1-AtTPL-R6L,10904,3,ARL,1,7
7,H1-AtTPL-R6L,15994,3,ARL,1,8
7,H1-AtTPL-R6L,14833,3,ARL,1,9
7,H1-AtTPL-R6L,4190,3,ARL,1,10
7,H1-AtTPL-R6L,8177,3,ARL,1,11
7,H1-AtTPL-R6L,5515,3,ARL,1,12
7,H1-AtTPL-R6L,918,3,ARL,1,13
7,H1-AtTPL-R6L,2064,3,ARL,1,14
7,H1-AtTPL-R6L,1551,3,ARL,1,15
7,H1-AtTPL-R6L,3776,3,ARL,1,16
7,H1-AtTPL-R6L,4151,3,ARL,1,17
7,H1-AtTPL-R6L,3424,3,ARL,1,18
7,H1-AtTPL-R6L,2709,3,ARL,1,19
7,H1-AtTPL-R6L,2343,3,ARL,1,20
7,H1-AtTPL-R6L,6077,3,ARL,1,21
7,H1-AtTPL-R6L,5587,3,ARL,1,22
7,H1-AtTPL-R6L,2148,3,ARL,1,23
7,H1-AtTPL-R6L,4577,3,ARL,1,24
7,H1-AtTPL-R6L,1081,3,ARL,1,25
7,H1-AtTPL-R6L,1010,3,ARL,1,26
7,H1-AtTPL-R6L,1080,3,ARL,1,27
7,H1-AtTPL-R6L,3610,3,ARL,1,28
7,H1-AtTPL-R6L,2571,3,ARL,1,29
7,H1-AtTPL-R6L,1465,3,ARL,1,30
7,H1-AtTPL-R6L,5060,3,ARL,1,31
7,H1-AtTPL-R6L,7027,3,ARL,1,32
7,H1-AtTPL-R6L,6060,3,ARL,1,33
7,H1-AtTPL-R6L,2434,3,ARL,1,34
7,H1-AtTPL-R6L,7481,3,ARL,1,35
7,H1-AtTPL-R6L,5641,3,ARL,1,36
7,H1-AtTPL-R6L,684,3,ARL,1,37
7,H1-AtTPL-R6L,1925,3,ARL,1,38
7,H1-AtTPL-R6L,2487,3,ARL,1,39
7,H1-AtTPL-R6L,2823,3,ARL,1,40
7,H1-AtTPL-R6L,6468,3,ARL,1,41
7,H1-AtTPL-R6L,8718,3,ARL,1,42
7,H1-AtTPL-R6L,3024,3,ARL,1,43
7,H1-AtTPL-R6L,3127,3,ARL,1,44
7,H1-AtTPL-R6L,4515,3,ARL,1,45
7,H1-AtTPL-R6L,4004,3,ARL,1,46
7,H1-AtTPL-R6L,830,3,ARL,1,47
7,H1-AtTPL-R6L,1713,3,ARL,1,48
9,H1-AtHOS15,568,3,ARL,1,1
9,H1-AtHOS15,404,3,ARL,1,2
9,H1-AtHOS15,1494,3,ARL,1,3
9,H1-AtHOS15,1203,3,ARL,1,4
9,H1-AtHOS15,709,3,ARL,1,5
9,H1-AtHOS15,745,3,ARL,1,6
9,H1-AtHOS15,2385,3,ARL,1,7
9,H1-AtHOS15,3566,3,ARL,1,8
9,H1-AtHOS15,1712,3,ARL,1,9
9,H1-AtHOS15,741,3,ARL,1,10
9,H1-AtHOS15,4072,3,ARL,1,11
9,H1-AtHOS15,1781,3,ARL,1,12
9,H1-AtHOS15,446,3,ARL,1,13
9,H1-AtHOS15,303,3,ARL,1,14
9,H1-AtHOS15,473,3,ARL,1,15
9,H1-AtHOS15,527,3,ARL,1,16
9,H1-AtHOS15,545,3,ARL,1,17
9,H1-AtHOS15,380,3,ARL,1,18
9,H1-AtHOS15,612,3,ARL,1,19
9,H1-AtHOS15,695,3,ARL,1,20
9,H1-AtHOS15,694,3,ARL,1,21
9,H1-AtHOS15,387,3,ARL,1,22
9,H1-AtHOS15,525,3,ARL,1,23
9,H1-AtHOS15,684,3,ARL,1,24
9,H1-AtHOS15,750,3,ARL,1,25
9,H1-AtHOS15,935,3,ARL,1,26
9,H1-AtHOS15,1125,3,ARL,1,27
9,H1-AtHOS15,1085,3,ARL,1,28
9,H1-AtHOS15,498,3,ARL,1,29
9,H1-AtHOS15,446,3,ARL,1,30
9,H1-AtHOS15,1064,3,ARL,1,31
9,H1-AtHOS15,1403,3,ARL,1,32
9,H1-AtHOS15,529,3,ARL,1,33
9,H1-AtHOS15,447,3,ARL,1,34
9,H1-AtHOS15,2234,3,ARL,1,35
9,H1-AtHOS15,1319,3,ARL,1,36
9,H1-AtHOS15,481,3,ARL,1,37
9,H1-AtHOS15,762,3,ARL,1,38
9,H1-AtHOS15,725,3,ARL,1,39
9,H1-AtHOS15,988,3,ARL,1,40
9,H1-AtHOS15,851,3,ARL,1,41
9,H1-AtHOS15,825,3,ARL,1,42
9,H1-AtHOS15,822,3,ARL,1,43
9,H1-AtHOS15,1161,3,ARL,1,44
9,H1-AtHOS15,1227,3,ARL,1,45
9,H1-AtHOS15,819,3,ARL,1,46
9,H1-AtHOS15,1095,3,ARL,1,47
9,H1-AtHOS15,1648,3,ARL,1,48
9,H1-AtHOS15,473,3,ARL,1,1
9,H1-AtHOS15,555,3,ARL,1,2
9,H1-AtHOS15,594,3,ARL,1,3
9,H1-AtHOS15,894,3,ARL,1,4
9,H1-AtHOS15,847,3,ARL,1,5
9,H1-AtHOS15,701,3,ARL,1,6
9,H1-AtHOS15,1020,3,ARL,1,7
9,H1-AtHOS15,1442,3,ARL,1,8
9,H1-AtHOS15,1170,3,ARL,1,9
9,H1-AtHOS15,881,3,ARL,1,10
9,H1-AtHOS15,1160,3,ARL,1,11
9,H1-AtHOS15,1562,3,ARL,1,12
9,H1-AtHOS15,1078,3,ARL,1,13
9,H1-AtHOS15,750,3,ARL,1,14
9,H1-AtHOS15,722,3,ARL,1,15
9,H1-AtHOS15,1474,3,ARL,1,16
9,H1-AtHOS15,1269,3,ARL,1,17
9,H1-AtHOS15,1198,3,ARL,1,18
9,H1-AtHOS15,928,3,ARL,1,19
9,H1-AtHOS15,2104,3,ARL,1,20
9,H1-AtHOS15,2267,3,ARL,1,21
9,H1-AtHOS15,1231,3,ARL,1,22
9,H1-AtHOS15,2085,3,ARL,1,23
9,H1-AtHOS15,1735,3,ARL,1,24
9,H1-AtHOS15,619,3,ARL,1,25
9,H1-AtHOS15,852,3,ARL,1,26
9,H1-AtHOS15,640,3,ARL,1,27
9,H1-AtHOS15,1274,3,ARL,1,28
9,H1-AtHOS15,1164,3,ARL,1,29
9,H1-AtHOS15,708,3,ARL,1,30
9,H1-AtHOS15,792,3,ARL,1,31
9,H1-AtHOS15,1548,3,ARL,1,32
9,H1-AtHOS15,1531,3,ARL,1,33
9,H1-AtHOS15,1084,3,ARL,1,34
9,H1-AtHOS15,1170,3,ARL,1,35
9,H1-AtHOS15,1300,3,ARL,1,36
9,H1-AtHOS15,837,3,ARL,1,37
9,H1-AtHOS15,563,3,ARL,1,38
9,H1-AtHOS15,717,3,ARL,1,39
9,H1-AtHOS15,1368,3,ARL,1,40
9,H1-AtHOS15,2246,3,ARL,1,41
9,H1-AtHOS15,2209,3,ARL,1,42
9,H1-AtHOS15,996,3,ARL,1,43
9,H1-AtHOS15,966,3,ARL,1,44
9,H1-AtHOS15,1549,3,ARL,1,45
9,H1-AtHOS15,2018,3,ARL,1,46
9,H1-AtHOS15,1195,3,ARL,1,47
9,H1-AtHOS15,1468,3,ARL,1,48
10,H1-RANB9-schma,2197,3,ARL,1,1
10,H1-RANB9-schma,2321,3,ARL,1,2
10,H1-RANB9-schma,5426,3,ARL,1,3
10,H1-RANB9-schma,7999,3,ARL,1,4
10,H1-RANB9-schma,10567,3,ARL,1,5
10,H1-RANB9-schma,3175,3,ARL,1,6
10,H1-RANB9-schma,5271,3,ARL,1,7
10,H1-RANB9-schma,10271,3,ARL,1,8
10,H1-RANB9-schma,10028,3,ARL,1,9
10,H1-RANB9-schma,5650,3,ARL,1,10
10,H1-RANB9-schma,7783,3,ARL,1,11
10,H1-RANB9-schma,6736,3,ARL,1,12
10,H1-RANB9-schma,1219,3,ARL,1,13
10,H1-RANB9-schma,1213,3,ARL,1,14
10,H1-RANB9-schma,2108,3,ARL,1,15
10,H1-RANB9-schma,3619,3,ARL,1,16
10,H1-RANB9-schma,4593,3,ARL,1,17
10,H1-RANB9-schma,1059,3,ARL,1,18
10,H1-RANB9-schma,3176,3,ARL,1,19
10,H1-RANB9-schma,4186,3,ARL,1,20
10,H1-RANB9-schma,4025,3,ARL,1,21
10,H1-RANB9-schma,1962,3,ARL,1,22
10,H1-RANB9-schma,4315,3,ARL,1,23
10,H1-RANB9-schma,4348,3,ARL,1,24
10,H1-RANB9-schma,846,3,ARL,1,25
10,H1-RANB9-schma,1068,3,ARL,1,26
10,H1-RANB9-schma,2172,3,ARL,1,27
10,H1-RANB9-schma,2876,3,ARL,1,28
10,H1-RANB9-schma,4017,3,ARL,1,29
10,H1-RANB9-schma,1305,3,ARL,1,30
10,H1-RANB9-schma,1392,3,ARL,1,31
10,H1-RANB9-schma,3153,3,ARL,1,32
10,H1-RANB9-schma,1884,3,ARL,1,33
10,H1-RANB9-schma,1163,3,ARL,1,34
10,H1-RANB9-schma,1476,3,ARL,1,35
10,H1-RANB9-schma,1199,3,ARL,1,36
10,H1-RANB9-schma,5067,3,ARL,1,37
10,H1-RANB9-schma,6124,3,ARL,1,38
10,H1-RANB9-schma,6526,3,ARL,1,39
10,H1-RANB9-schma,8683,3,ARL,1,40
10,H1-RANB9-schma,9146,3,ARL,1,41
10,H1-RANB9-schma,9862,3,ARL,1,42
10,H1-RANB9-schma,9520,3,ARL,1,43
10,H1-RANB9-schma,12079,3,ARL,1,44
10,H1-RANB9-schma,12968,3,ARL,1,45
10,H1-RANB9-schma,10008,3,ARL,1,46
10,H1-RANB9-schma,10979,3,ARL,1,47
10,H1-RANB9-schma,8932,3,ARL,1,48
10,H1-RANB9-schma,1715,3,ARL,1,1
10,H1-RANB9-schma,2111,3,ARL,1,2
10,H1-RANB9-schma,2876,3,ARL,1,3
10,H1-RANB9-schma,4457,3,ARL,1,4
10,H1-RANB9-schma,4673,3,ARL,1,5
10,H1-RANB9-schma,2493,3,ARL,1,6
10,H1-RANB9-schma,3421,3,ARL,1,7
10,H1-RANB9-schma,3215,3,ARL,1,8
10,H1-RANB9-schma,5220,3,ARL,1,9
10,H1-RANB9-schma,2066,3,ARL,1,10
10,H1-RANB9-schma,2372,3,ARL,1,11
10,H1-RANB9-schma,3660,3,ARL,1,12
10,H1-RANB9-schma,4331,3,ARL,1,13
10,H1-RANB9-schma,5123,3,ARL,1,14
10,H1-RANB9-schma,5177,3,ARL,1,15
10,H1-RANB9-schma,8424,3,ARL,1,16
10,H1-RANB9-schma,12783,3,ARL,1,17
10,H1-RANB9-schma,4407,3,ARL,1,18
10,H1-RANB9-schma,7754,3,ARL,1,19
10,H1-RANB9-schma,10518,3,ARL,1,20
10,H1-RANB9-schma,9028,3,ARL,1,21
10,H1-RANB9-schma,5049,3,ARL,1,22
10,H1-RANB9-schma,7341,3,ARL,1,23
10,H1-RANB9-schma,6173,3,ARL,1,24
10,H1-RANB9-schma,1448,3,ARL,1,25
10,H1-RANB9-schma,667,3,ARL,1,26
10,H1-RANB9-schma,2941,3,ARL,1,27
10,H1-RANB9-schma,3194,3,ARL,1,28
10,H1-RANB9-schma,1736,3,ARL,1,29
10,H1-RANB9-schma,887,3,ARL,1,30
10,H1-RANB9-schma,3909,3,ARL,1,31
10,H1-RANB9-schma,4580,3,ARL,1,32
10,H1-RANB9-schma,2102,3,ARL,1,33
10,H1-RANB9-schma,896,3,ARL,1,34
10,H1-RANB9-schma,2854,3,ARL,1,35
10,H1-RANB9-schma,2004,3,ARL,1,36
10,H1-RANB9-schma,1560,3,ARL,1,37
10,H1-RANB9-schma,1187,3,ARL,1,38
10,H1-RANB9-schma,5806,3,ARL,1,39
10,H1-RANB9-schma,6503,3,ARL,1,40
10,H1-RANB9-schma,3767,3,ARL,1,41
10,H1-RANB9-schma,1504,3,ARL,1,42
10,H1-RANB9-schma,10547,3,ARL,1,43
10,H1-RANB9-schma,14111,3,ARL,1,44
10,H1-RANB9-schma,5170,3,ARL,1,45
10,H1-RANB9-schma,2269,3,ARL,1,46
10,H1-RANB9-schma,14867,3,ARL,1,47
10,H1-RANB9-schma,5446,3,ARL,1,48
11,H1-DmDMEI,9178,3,ARL,1,1
11,H1-DmDMEI,10524,3,ARL,1,2
11,H1-DmDMEI,5548,3,ARL,1,3
11,H1-DmDMEI,13991,3,ARL,1,4
11,H1-DmDMEI,17307,3,ARL,1,5
11,H1-DmDMEI,7061,3,ARL,1,6
11,H1-DmDMEI,10832,3,ARL,1,7
11,H1-DmDMEI,28010,3,ARL,1,8
11,H1-DmDMEI,26635,3,ARL,1,9
11,H1-DmDMEI,9124,3,ARL,1,10
11,H1-DmDMEI,20744,3,ARL,1,11
11,H1-DmDMEI,15465,3,ARL,1,12
11,H1-DmDMEI,3780,3,ARL,1,13
11,H1-DmDMEI,5771,3,ARL,1,14
11,H1-DmDMEI,3380,3,ARL,1,15
11,H1-DmDMEI,9555,3,ARL,1,16
11,H1-DmDMEI,17965,3,ARL,1,17
11,H1-DmDMEI,10275,3,ARL,1,18
11,H1-DmDMEI,8151,3,ARL,1,19
11,H1-DmDMEI,15204,3,ARL,1,20
11,H1-DmDMEI,16457,3,ARL,1,21
11,H1-DmDMEI,16823,3,ARL,1,22
11,H1-DmDMEI,12701,3,ARL,1,23
11,H1-DmDMEI,12160,3,ARL,1,24
11,H1-DmDMEI,3373,3,ARL,1,25
11,H1-DmDMEI,7158,3,ARL,1,26
11,H1-DmDMEI,8196,3,ARL,1,27
11,H1-DmDMEI,13338,3,ARL,1,28
11,H1-DmDMEI,13141,3,ARL,1,29
11,H1-DmDMEI,6853,3,ARL,1,30
11,H1-DmDMEI,12604,3,ARL,1,31
11,H1-DmDMEI,20064,3,ARL,1,32
11,H1-DmDMEI,20269,3,ARL,1,33
11,H1-DmDMEI,7184,3,ARL,1,34
11,H1-DmDMEI,13542,3,ARL,1,35
11,H1-DmDMEI,12677,3,ARL,1,36
11,H1-DmDMEI,8614,3,ARL,1,37
11,H1-DmDMEI,5563,3,ARL,1,38
11,H1-DmDMEI,7915,3,ARL,1,39
11,H1-DmDMEI,12992,3,ARL,1,40
11,H1-DmDMEI,11489,3,ARL,1,41
11,H1-DmDMEI,6318,3,ARL,1,42
11,H1-DmDMEI,8873,3,ARL,1,43
11,H1-DmDMEI,18341,3,ARL,1,44
11,H1-DmDMEI,14954,3,ARL,1,45
11,H1-DmDMEI,10356,3,ARL,1,46
11,H1-DmDMEI,15334,3,ARL,1,47
11,H1-DmDMEI,12124,3,ARL,1,48
11,H1-DmDMEI,5097,3,ARL,1,1
11,H1-DmDMEI,8345,3,ARL,1,2
11,H1-DmDMEI,6767,3,ARL,1,3
11,H1-DmDMEI,9773,3,ARL,1,4
11,H1-DmDMEI,13991,3,ARL,1,5
11,H1-DmDMEI,10769,3,ARL,1,6
11,H1-DmDMEI,7532,3,ARL,1,7
11,H1-DmDMEI,16879,3,ARL,1,8
11,H1-DmDMEI,13360,3,ARL,1,9
11,H1-DmDMEI,8673,3,ARL,1,10
11,H1-DmDMEI,8007,3,ARL,1,11
11,H1-DmDMEI,9525,3,ARL,1,12
11,H1-DmDMEI,3682,3,ARL,1,13
11,H1-DmDMEI,8468,3,ARL,1,14
11,H1-DmDMEI,6762,3,ARL,1,15
11,H1-DmDMEI,10669,3,ARL,1,16
11,H1-DmDMEI,12656,3,ARL,1,17
